file_source,final_score,p1_green1,p1_green2,p1_green3,p1_green4,p1_green5,p1_yellow1,p1_yellow2,p1_yellow3,p1_yellow4,p1_yellow5,p1_white1,p1_white2,p1_white3,p1_white4,p1_white5,p1_blue1,p1_blue2,p1_blue3,p1_blue4,p1_blue5,p1_red1,p1_red2,p1_red3,p1_red4,p1_red5,p2_green1,p2_green2,p2_green3,p2_green4,p2_green5,p2_yellow1,p2_yellow2,p2_yellow3,p2_yellow4,p2_yellow5,p2_white1,p2_white2,p2_white3,p2_white4,p2_white5,p2_blue1,p2_blue2,p2_blue3,p2_blue4,p2_blue5,p2_red1,p2_red2,p2_red3,p2_red4,p2_red5,1_count,2_count,3_count,4_count,5_count,green_count,yellow_count,white_count,blue_count,red_count,p1_hand_sum,p1_avg_value,p2_hand_sum,p2_avg_value,p1_unique_cards,p2_unique_cards,avg_max_possible_progress
game6ae57a7396bbbce4.log,9,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,1,2,1,2,2,2,1,3,15,3.0,9,1.8,5,5,0.6
game10650cf32e8f04c5.log,16,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,2,4,1,2,1,3,0,4,17,3.4,13,2.6,4,4,0.4
gamebd29153d9a94f57e.log,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2,2,3,3,2,1,2,2,17,3.4,16,3.2,5,5,0.2
game7aaef3306dab0b3f.log,21,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,3,2,1,1,4,0,3,2,1,13,2.6,11,2.2,5,5,1.2
gamea81f370709dfa239.log,17,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,2,4,2,1,0,3,11,2.2,13,2.6,5,4,1.0
game0f563f95858e44ce.log,12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,6,0,2,1,1,2,1,1,5,1,11,2.2,10,2.0,5,3,0.8
game1e3b4cf661e5172e.log,20,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,1,1,3,2,2,2,2,3,1,13,2.6,17,3.4,5,5,0.6
gameb6311f5bf8c1a001.log,3,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,0,1,1,3,3,1,3,3,0,12,2.4,15,3.0,4,4,0.6
gamee6e617b84b332458.log,22,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2,2,2,1,3,3,1,2,2,2,16,3.2,15,3.0,5,5,0.4
game8a36fa7b28df6c74.log,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,1,5,1,1,2,1,16,3.2,13,2.6,5,4,0.2
gamea3bc2020c9092abd.log,15,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,4,1,3,2,2,0,3,17,3.4,16,3.2,5,5,0.2
game1aa16cfbe51586b5.log,17,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,1,2,3,3,4,1,0,2,14,2.8,16,3.2,5,5,0.8
game3d640ad0383cd7ca.log,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,1,5,3,0,1,1,16,3.2,15,3.0,5,4,0.8
game5f7f6cc06f072762.log,20,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,1,5,3,0,1,1,16,3.2,15,3.0,5,4,0.8
game317ce57547dbb4e5.log,16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,2,1,3,2,3,2,3,0,2,17,3.4,14,2.8,5,4,0.2
game026370a0fc31e01d.log,19,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,0,3,1,3,3,2,0,2,16,3.2,11,2.2,5,5,0.8
game2a00abee2226b0d0.log,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,2,1,1,2,4,0,1,3,13,2.6,10,2.0,5,4,1.4
gameffd8a16ab95eee2f.log,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3,3,1,1,2,3,1,1,4,1,12,2.4,14,2.8,5,5,1.0
game01b3405ff5865382.log,21,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,3,2,1,2,2,3,3,2,0,13,2.6,15,3.0,5,5,0.8
game9f60491a64a50dfe.log,16,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,4,0,2,4,3,0,1,2,15,3.0,11,2.2,5,5,0.6
gamebc650b1adb36d7a2.log,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,2,1,4,3,0,1,2,13,2.6,15,3.0,5,5,0.8
gamedec329b617b7dd62.log,6,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,4,1,2,2,1,2,3,1,3,1,14,2.8,11,2.2,5,5,0.8
game0f791fbba78e3cfc.log,6,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,7,1,1,0,1,3,2,2,1,2,10,2.0,7,1.4,4,4,0.8
game52545a8b87838727.log,7,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,2,1,2,5,2,0,1,9,1.8,16,3.2,4,4,0.6
gamedb2925c73d3e0611.log,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,1,5,0,2,1,2,14,2.8,17,3.4,5,5,1.2
game1c3dba51440cf7e9.log,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,4,1,4,0,1,4,1,15,3.0,16,3.2,4,5,0.4
game8416ee361bb2c8e2.log,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,2,2,1,5,0,0,3,2,12,2.4,15,3.0,5,5,0.4
gamefe884bf6bdca2510.log,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,1,3,3,1,2,1,11,2.2,12,2.4,5,4,1.0
gamefb798a54954e23ae.log,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,2,4,1,2,1,2,1,0,6,1,11,2.2,15,3.0,5,5,1.2
game4251294ac9658845.log,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,2,2,2,0,3,1,1,4,1,11,2.2,11,2.2,5,5,1.2
game9accb0c1db8952ca.log,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4,2,1,2,1,3,1,3,2,1,13,2.6,11,2.2,5,5,0.6
gamed432cd2972325f7c.log,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,2,0,3,1,3,1,3,1,2,15,3.0,10,2.0,5,5,0.6
gamefd9a57682fd9933f.log,7,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,3,4,1,1,1,13,2.6,13,2.6,5,4,0.8
game5c51b09bcdfeb330.log,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,4,3,1,3,2,1,3,1,17,3.4,14,2.8,5,5,0.4
game4e1acc34dc681ea8.log,19,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,2,2,3,3,0,2,1,2,4,1,14,2.8,13,2.6,5,4,0.8
gameb52379a113594440.log,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,3,1,4,2,1,3,0,14,2.8,15,3.0,5,5,0.6
game75d923b4d8808101.log,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,0,2,2,0,2,2,3,1,2,10,2.0,10,2.0,5,5,1.0
gameb4e4b0ca3c760651.log,16,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,3,3,1,3,2,2,2,1,16,3.2,14,2.8,5,5,0.6
game634e89276e17f309.log,15,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,3,3,0,3,1,3,3,0,13,2.6,13,2.6,5,5,0.6
gamea53541002fb89c4f.log,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,4,1,3,2,1,2,2,14,2.8,18,3.6,5,4,0.2
gamec2a8fe352ccac076.log,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,4,1,3,2,1,2,2,14,2.8,18,3.6,5,4,0.2
game9fc2605a80b7c216.log,18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,4,1,4,0,3,2,1,13,2.6,17,3.4,5,5,0.6
gamed592db75127e8bd9.log,18,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,2,0,1,0,2,1,3,3,1,9,1.8,6,1.2,5,4,1.4
game1c2071aea681ee54.log,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,2,2,2,0,3,1,1,5,0,12,2.4,10,2.0,5,4,0.6
gamefae81d39ddebd5e8.log,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,2,2,2,0,3,1,1,5,0,12,2.4,10,2.0,5,4,0.6
game2414a824633503ba.log,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,3,3,1,3,0,3,0,1,3,3,13,2.6,11,2.2,5,4,0.8
gameca7efa39443ea6e3.log,17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,2,3,3,3,2,0,2,12,2.4,17,3.4,5,5,0.6
game3fc0b24fbf6cd83d.log,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,1,1,3,2,2,1,1,2,4,13,2.6,17,3.4,5,4,0.6
game0a0d4f1a81194dff.log,15,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,1,4,2,2,1,1,10,2.0,16,3.2,5,5,0.8
game4a511a900efc3eec.log,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,4,1,1,3,1,2,1,2,2,3,14,2.8,12,2.4,5,5,0.8
game47784424d13bf5a8.log,11,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,3,2,2,1,2,2,3,2,1,10,2.0,17,3.4,5,5,0.8
game660bbd8e11930ebf.log,7,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,4,1,4,0,3,1,2,11,2.2,17,3.4,4,5,0.4
gamead60edac88aa7464.log,17,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,1,4,1,4,0,3,1,2,11,2.2,17,3.4,4,5,0.4
game9d2765e309103b43.log,20,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,4,3,1,2,0,15,3.0,14,2.8,5,5,0.6
game638ebbd2cf83cf94.log,12,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,1,2,2,2,4,3,0,1,12,2.4,15,3.0,5,5,1.0
gamea1a316a26565c6c3.log,17,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,1,3,2,2,3,2,2,1,14,2.8,15,3.0,5,5,0.8
game1262ea726288cea1.log,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,4,1,0,4,1,2,2,0,4,2,18,3.6,9,1.8,5,4,0.8
game474b94620f929653.log,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,4,1,0,4,1,2,2,0,4,2,18,3.6,9,1.8,5,4,0.8
gamea64fd9176a3ea399.log,14,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,1,2,0,3,4,1,1,1,13,2.6,8,1.6,5,4,0.4
game0177cb21423c3efb.log,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,3,3,0,2,3,2,2,1,12,2.4,15,3.0,5,4,0.4
game162630f0f2fe8159.log,15,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,1,2,2,1,3,2,1,3,1,14,2.8,11,2.2,5,5,0.6
game283b706dc2c3fbc3.log,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,5,1,1,3,0,3,1,1,2,3,12,2.4,10,2.0,5,4,1.0
game6856f0f7ba7fb8dd.log,19,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,5,1,1,3,0,3,1,1,2,3,12,2.4,10,2.0,5,4,1.0
gamee5fcc2668ff78a94.log,6,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,3,1,3,0,4,1,3,0,2,12,2.4,12,2.4,5,5,0.8
game6a1ccefd57e24f76.log,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,1,1,2,3,2,2,1,16,3.2,8,1.6,5,3,0.4
game6f96c18f5cc6781c.log,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,2,2,2,1,4,1,1,3,1,17,3.4,9,1.8,5,5,0.8
game36bb3c4b82b906f3.log,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,3,0,3,3,1,2,1,1,2,4,12,2.4,17,3.4,5,5,0.4
game8ff6ff4d96e7ad4f.log,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,3,0,3,3,1,2,1,1,2,4,12,2.4,17,3.4,5,5,0.4
game73d0b15dbf4b2512.log,11,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,2,2,2,2,2,3,1,1,2,3,12,2.4,18,3.6,5,5,0.6
game37462ed9e55d515c.log,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,2,2,2,1,2,2,2,3,1,11,2.2,15,3.0,5,5,0.4
game96552903cd8ec072.log,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,5,2,2,0,1,16,3.2,12,2.4,5,5,0.8
gamec4e5c25f77576444.log,2,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,5,2,2,0,1,16,3.2,12,2.4,5,5,0.8
game2847d67de5977ad3.log,17,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,0,5,2,3,0,0,14,2.8,10,2.0,5,5,0.6
gamebd679cd7f65553ce.log,15,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,2,2,2,1,3,2,2,1,2,12,2.4,14,2.8,4,4,0.4
game0e1feae5e8e08bc8.log,18,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,1,2,2,0,2,3,2,0,3,11,2.2,10,2.0,5,4,1.0
gameb29cb8102a048375.log,17,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,3,2,1,4,2,2,1,1,11,2.2,16,3.2,5,4,0.6
gamea6756531f3b6404b.log,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,4,1,3,2,2,1,2,14,2.8,16,3.2,5,5,0.4
gamedab810c61d27704c.log,16,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,2,2,3,1,3,1,1,3,2,16,3.2,13,2.6,5,5,0.6
game11cb5b6ee30b8772.log,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,3,3,2,1,1,13,2.6,12,2.4,5,4,1.0
gameddb2e31e6216f71c.log,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,2,1,2,1,5,1,0,4,0,15,3.0,9,1.8,5,5,1.4
gamee4aeed845f4d8275.log,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,2,1,0,2,3,2,1,2,11,2.2,10,2.0,5,5,1.2
gamefc306f36d9e17b1c.log,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1,2,1,5,2,0,1,2,8,1.6,16,3.2,5,5,1.8
game8e73e1ada0345b0d.log,20,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,3,0,2,2,2,2,2,11,2.2,11,2.2,5,5,1.2
gamea2ae13970a5d05e4.log,7,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,3,0,3,3,2,1,1,14,2.8,9,1.8,5,5,0.8
game7d8df5fc6cfb0e45.log,9,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,4,1,2,3,0,3,1,2,1,3,11,2.2,13,2.6,5,4,0.6
game75c225c2c2d059ec.log,9,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,3,1,2,0,4,2,1,1,2,9,1.8,12,2.4,5,5,1.0
