file_source,final_score,p1_green1,p1_green2,p1_green3,p1_green4,p1_green5,p1_yellow1,p1_yellow2,p1_yellow3,p1_yellow4,p1_yellow5,p1_white1,p1_white2,p1_white3,p1_white4,p1_white5,p1_blue1,p1_blue2,p1_blue3,p1_blue4,p1_blue5,p1_red1,p1_red2,p1_red3,p1_red4,p1_red5,p2_green1,p2_green2,p2_green3,p2_green4,p2_green5,p2_yellow1,p2_yellow2,p2_yellow3,p2_yellow4,p2_yellow5,p2_white1,p2_white2,p2_white3,p2_white4,p2_white5,p2_blue1,p2_blue2,p2_blue3,p2_blue4,p2_blue5,p2_red1,p2_red2,p2_red3,p2_red4,p2_red5,p1_1_count,p1_2_count,p1_3_count,p1_4_count,p1_5_count,p1_hand_sum,p1_avg_value,p2_1_count,p2_2_count,p2_3_count,p2_4_count,p2_5_count,p2_hand_sum,p2_avg_value,id, ai, deck, score, time, first,ai,deck,score,age,boardgameexp,gamer,hanabiexp,recent,maxscore,intention,skill,like,publish
game79181b762a22e794.log,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,2,1,0,13,2.6,0,1,2,2,0,16,3.2,ca0922b34e670338, outer,2064,20,1492706014.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game793153978a8699c5.log,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,0,10,2.0,1,0,1,3,0,16,3.2,ca0922b34e670338, outer,8174,8,1492564375.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game79846f323e293a21.log,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,12,2.4,3,0,0,2,0,11,2.2,ca0922b34e670338, intentional,1846,16,1492710794.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game79d95e4f445ed5bc.log,6,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,17,3.4,3,0,0,2,0,11,2.2,19dbddedf07994e2, full,1864,14,1489919128.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game79fc66a1c8fe1cd2.log,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,17,3.4,2,1,1,1,0,11,2.2,19dbddedf07994e2, intentional,1591,13,1489701017.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game7a3c3ba8bfb2fb97.log,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,15,3.0,1,0,1,3,0,16,3.2,ca0922b34e670338, intentional,5209,21,1491766570.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7a3d499740a3ec9d.log,15,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,16,3.2,1,2,1,1,0,12,2.4,ca0922b34e670338, outer,9868,7,1491938717.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7a9e4769a29a24f8.log,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,2,0,14,2.8,1,0,0,4,0,17,3.4,2119fe68a204e42a, outer,4518,17,1490309293.0, no, outer,2,4, 20s, 4, yes, 4, 4, 4, 3, 2, 4, yes
game7aaef3306dab0b3f.log,21,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,1,1,13,2.6,1,2,2,0,0,11,2.2,1b17ab93ed1184b4, full,7740,14,1491727156.0, no, full,3,8, 40s, 4, yes, 2, 2, 1, 4, 4, 3, yes
game7b26a897aef83d5f.log,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,10,2.0,2,0,0,2,1,15,3.0,95d41a301cf5e2b3, full,7547,6,1490313757.0, no, intentional,1,17, 30s, 4, yes, 3, 4, 1, 3, 2, 2, yes
game7b47aef75ae466f0.log,12,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,14,2.8,1,2,0,1,1,14,2.8,f17c71b6d21b5f4f, outer,3315,4,1489700122.0, no, intentional,5,5, 20s, 4, yes, 1, 1, 1, 3, 3, 3, yes
game7bec384b616207ac.log,14,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,19,3.8,1,3,0,1,0,11,2.2,8a6febcf85c544d4, full,9910,9,1489998829.0, no, intentional,5,20, , , , , , , , , , yes
game7bf176d2868f0594.log,2,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,1,1,1,14,2.8,1,1,1,1,1,15,3.0,ca0922b34e670338, outer,3345,11,1491798129.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7c37941694a09e08.log,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,2,0,0,11,2.2,1,1,0,2,1,16,3.2,19dbddedf07994e2, outer,8345,8,1489706823.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game7c53759dcf140fc5.log,18,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,14,2.8,1,0,2,2,0,15,3.0,ca0922b34e670338, full,5850,16,1492571113.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7c8864e35427a3a9.log,19,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,10,2.0,2,2,0,1,0,10,2.0,5f60b9ee05cf73cc, full,6120,16,1490318936.0, no, full,2,18, 20s, 4, yes, 3, 3, 1, 4, 4, 4, yes
game7c937b5850d0cba3.log,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,1,13,2.6,2,0,1,1,1,14,2.8,90c7b3288d046c3a, intentional,1055,18,1492730923.0, no, outer,1,5, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
game7d363db01af1316b.log,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,8,1.6,1,2,1,0,1,13,2.6,f58284d424b04728, full,2,4,1491256935.0, yes, full,2,4, 20s, 4, yes, 3, 4, 1, 2, 1, 1, yes
game7d4d41609594b460.log,12,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,2,1,1,17,3.4,3,0,1,1,0,10,2.0,6ccededecee01838, full,3181,13,1490075484.0, no, intentional,2,18, , , , , , , , , , yes
game7d5461ab7d7250a3.log,19,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,9,1.8,2,3,0,0,0,8,1.6,19dbddedf07994e2, outer,7740,5,1490730310.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game7d8df5fc6cfb0e45.log,9,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,2,1,1,1,0,11,2.2,2,0,1,2,0,13,2.6,ca0922b34e670338, outer,9705,14,1491932684.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7d99447a5c2ca6a2.log,6,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,1,1,0,0,8,1.6,1,0,2,1,1,16,3.2,ca0922b34e670338, outer,3827,5,1491876262.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7ddae608fafa1acb.log,12,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,13,2.6,1,0,0,2,2,19,3.8,8ccaf453a0801482, intentional,4785,18,1490523417.0, no, intentional,3,15, 20s, 4, yes, 4, 4, 2, 3, 2, 2, yes
game7ddde7817adaec0e.log,19,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,13,2.6,2,1,1,1,0,11,2.2,19dbddedf07994e2, intentional,670,5,1489735791.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game7df7ef7b68c95a53.log,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,1,14,2.8,4,0,0,1,0,8,1.6,19dbddedf07994e2, full,299,13,1490731409.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game7dfd299ffe6b526d.log,11,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,1,2,0,0,10,2.0,2,1,1,1,0,11,2.2,90c7b3288d046c3a, outer,5911,3,1492730016.0, no, outer,1,5, 20s, 3, no, 1, 1, 1, 3, 3, 4, yes
game7e23294e7b677793.log,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,17,3.4,1,2,2,0,0,11,2.2,ca0922b34e670338, outer,9061,7,1491852823.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7e52f828fc448870.log,11,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,11,2.2,1,1,1,2,0,14,2.8,1b17ab93ed1184b4, full,3337,18,1491725636.0, no, full,3,8, 40s, 4, yes, 2, 2, 1, 4, 4, 3, yes
game7e5ef8a2a656d064.log,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,1,1,16,3.2,2,3,0,0,0,8,1.6,0b1a2a0acb3dbf7d, full,8953,10,1490377298.0, no, outer,4,16, 50s, 3, yes, 2, 4, 1, 3, 3, 4, yes
game7e6386b86b5c1c29.log,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,0,1,1,13,2.6,0,1,1,3,0,17,3.4,ca0922b34e670338, full,8849,16,1492594179.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7e77c714733657cf.log,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,13,2.6,1,2,1,1,0,12,2.4,ca0922b34e670338, full,3596,9,1492714058.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game7e7f103f97645bf6.log,7,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,3,0,1,1,0,10,2.0,0,0,1,2,2,21,4.2,b2855bce0b5908c6, intentional,3,16,1490320091.0, yes, intentional,3,16, 30s, 4, yes, 3, 4, 3, 4, 3, 4, yes
game7ed4645c7e9a2e35.log,9,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,2,1,0,2,0,12,2.4,0,1,0,3,1,19,3.8,609a6b966c25b4d1, outer,3901,14,1489700642.0, no, intentional,3,18, 30s, 4, no, 4, 4, 4, 3, 3, 3, yes
game7f09df1a9d60c7b5.log,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,17,3.4,2,1,1,1,0,11,2.2,19dbddedf07994e2, full,6630,17,1489919374.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game7f158f9a47bce04d.log,13,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,2,1,1,16,3.2,2,0,1,1,1,14,2.8,bb36c89153d02b9a, full,3,6,1490636982.0, yes, full,3,6, 20s, 3, no, 3, 4, 2, 4, 3, 4, yes
game7ff31c572149bc1e.log,14,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,1,1,1,0,11,2.2,1,1,1,1,1,15,3.0,19dbddedf07994e2, outer,1981,6,1490136406.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game7ffa53425662c05a.log,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,14,2.8,2,1,0,1,1,13,2.6,ca0922b34e670338, outer,7071,7,1492587491.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game80061823602de349.log,17,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,2,16,3.2,1,0,0,2,2,19,3.8,ca0922b34e670338, full,9094,15,1491754756.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game802e700236cc955f.log,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,3,0,1,0,11,2.2,1,1,2,0,1,14,2.8,ca0922b34e670338, outer,9726,13,1492549319.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game803dbec30eb2b176.log,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,16,3.2,1,3,1,0,0,10,2.0,19dbddedf07994e2, intentional,1308,3,1490722910.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game804d100dd15106c1.log,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,15,3.0,2,1,1,1,0,11,2.2,19dbddedf07994e2, intentional,5163,6,1490733798.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game807b88b4ed80b841.log,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,10,2.0,1,0,2,1,1,16,3.2,19dbddedf07994e2, intentional,8658,3,1490291189.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game8091ba3736a451ef.log,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,1,0,0,9,1.8,0,1,2,1,1,17,3.4,ca0922b34e670338, intentional,2909,18,1491932929.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game80dd71ee5d5e1221.log,15,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,2,1,0,2,17,3.4,0,1,0,1,3,21,4.2,e94bf9e6daf555e4, full,6950,12,1490310492.0, no, intentional,1,14, , , , , , , , , , yes
game80ff7286f2ea02c2.log,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,2,1,0,1,13,2.6,2,0,1,2,0,13,2.6,19dbddedf07994e2, intentional,7398,14,1489918046.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game813a896574b23a63.log,19,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,13,2.6,3,1,0,1,0,9,1.8,ca0922b34e670338, intentional,2742,17,1491793836.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game818095007870966a.log,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,1,14,2.8,1,1,2,1,0,13,2.6,ca0922b34e670338, full,9113,18,1491757165.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game818d450d0bb9b751.log,15,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,0,0,2,0,11,2.2,1,1,2,1,0,13,2.6,1593ac699e340f60, full,6156,21,1490327841.0, no, intentional,2,16, 30s, 4, yes, 1, 1, 1, 2, 2, 2, yes
game819d5a3abef57cb3.log,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,15,3.0,2,1,0,1,1,13,2.6,2119fe68a204e42a, full,7695,9,1490308999.0, no, outer,2,4, 20s, 4, yes, 4, 4, 4, 3, 2, 4, yes
game81a138b77dcc94f0.log,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1,0,1,14,2.8,1,2,2,0,0,11,2.2,ca0922b34e670338, outer,9969,15,1492587386.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game81bf32034d17f798.log,16,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3,0,1,0,11,2.2,2,1,0,2,0,12,2.4,ca0922b34e670338, full,907,7,1491909729.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game81f0eb68d08c4101.log,11,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,11,2.2,1,1,2,1,0,13,2.6,f87d30729e499d72, full,2,9,1491409312.0, yes, full,2,9, 30s, 3, yes, 1, 1, 1, 4, 3, 4, yes
game8223c52fe962127e.log,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,15,3.0,1,0,1,2,1,17,3.4,cfae3ca2f65f0b94, intentional,2436,17,1490366322.0, no, intentional,1,15, , , , , , , , , , yes
game82566ac149885141.log,8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,1,13,2.6,1,1,1,2,0,14,2.8,9e777a71681dfa82, outer,2,13,1490124006.0, yes, outer,2,13, 40s, 4, yes, 3, 4, 1, 3, 2, 4, yes
game82b651ad40164d2f.log,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,0,13,2.6,2,1,2,0,0,10,2.0,2119fe68a204e42a, outer,5248,12,1490316106.0, no, outer,2,4, 20s, 4, yes, 4, 4, 4, 3, 2, 4, yes
game82c5f7dabf473542.log,12,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,1,1,1,14,2.8,1,2,0,1,1,14,2.8,19dbddedf07994e2, outer,8864,7,1490135597.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game82f207000378c5dc.log,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,15,3.0,2,1,1,1,0,11,2.2,19dbddedf07994e2, intentional,2102,5,1490291112.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game830ba246b7b5b436.log,16,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,3,0,0,12,2.4,1,1,0,3,0,15,3.0,77b66a0509916d51, intentional,2,16,1490370859.0, yes, intentional,2,16, 50s, 3, yes, 2, 4, 1, 3, 3, 4, yes
game83118f8a03440d18.log,17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,1,0,11,2.2,3,1,1,0,0,8,1.6,ca0922b34e670338, intentional,2740,12,1491845479.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game8320755158be7dd1.log,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,12,2.4,1,0,2,1,1,16,3.2,19dbddedf07994e2, outer,4,17,1490722278.0, no, outer,3,8, 30s, 4, yes, 4, 4, 4, 5, 3, 3, yes
game83240fa4e3e829c4.log,17,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,10,2.0,3,0,1,1,0,10,2.0,5d82cb8a155dbd34, outer,7906,2,1490300703.0, no, full,5,21, 20s, 4, yes, 3, 4, 3, 4, 5, 5, yes
game833388c4ae1988de.log,18,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,12,2.4,1,2,1,1,0,12,2.4,ca0922b34e670338, outer,6580,14,1491853396.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
game836ad2b9b26bbc3f.log,10,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,0,1,0,10,2.0,0,0,2,2,1,19,3.8,ca0922b34e670338, outer,5977,16,1492561425.0, no, outer,1,13, 40s, 4, yes, 3, 4, 2, 3, 3, 3, yes
